Year;Month;Day;Hour;Minute;Temperature daily mean [2 m above gnd];Relative Humidity daily mean [2 m above gnd];Mean Sea Level Pressure daily mean [MSL];Total Precipitation daily sum [sfc];Snowfall amount raw daily sum [sfc];Total Cloud Cover daily mean [sfc];High Cloud Cover daily mean [high cld lay];Medium Cloud Cover daily mean [mid cld lay];Low Cloud Cover daily mean [low cld lay];Sunshine Duration daily sum [sfc];Shortwave Radiation daily sum [sfc];Wind Speed daily mean [10 m above gnd];Wind Direction daily mean [10 m above gnd];Wind Gust daily mean [sfc];Temperature daily max [2 m above gnd];Temperature daily min [2 m above gnd];Relative Humidity daily max [2 m above gnd];Relative Humidity daily min [2 m above gnd];Mean Sea Level Pressure daily max [MSL];Mean Sea Level Pressure daily min [MSL];Total Cloud Cover daily max [sfc];Total Cloud Cover daily min [sfc];High Cloud Cover daily max [high cld lay];High Cloud Cover daily min [high cld lay];Medium Cloud Cover daily max [mid cld lay];Medium Cloud Cover daily min [mid cld lay];Low Cloud Cover daily max [low cld lay];Low Cloud Cover daily min [low cld lay];Wind Speed daily max [10 m above gnd];Wind Speed daily min [10 m above gnd];Wind Gust daily max [sfc];Wind Gust daily min [sfc]
2012;03;06;00;00;4.51;70.42;1023.87;0.00;0.00;48.46;9.75;21.21;32.46;355.53;3840.35;2.04;113.42;3.01;8.97;0.39;87.00;53.00;1027.00;1022.80;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;3.22;1.00;5.90;0.80
2012;03;07;00;00;5.21;71.79;1024.97;0.00;0.00;42.58;30.96;41.83;8.58;309.05;4321.84;1.92;207.62;3.62;10.80;1.11;86.00;57.00;1028.10;1020.50;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.32;0.00;13.70;0.20
2012;03;08;00;00;5.10;73.04;1027.19;4.60;0.00;68.67;2.21;21.58;68.67;388.09;2795.49;5.02;281.55;7.86;7.34;3.12;89.00;62.00;1035.00;1020.50;100.00;10.00;29.00;0.00;100.00;0.00;100.00;10.00;8.12;0.92;15.40;0.30
2012;03;09;00;00;4.38;72.54;1036.72;0.00;0.00;35.44;1.75;0.00;34.92;309.72;4269.33;1.41;132.42;1.79;9.95;0.06;95.00;35.00;1039.10;1035.10;100.00;0.00;19.00;0.00;0.00;0.00;100.00;0.00;3.27;0.32;5.00;0.60
2012;03;10;00;00;5.58;65.88;1036.08;0.00;0.00;8.44;9.54;7.04;0.00;628.08;4572.82;1.68;168.72;2.02;11.07;1.70;77.00;48.00;1038.30;1033.40;53.00;0.00;26.00;0.00;53.00;0.00;0.00;0.00;3.64;0.32;7.30;0.20
2012;03;11;00;00;7.12;78.67;1033.12;0.00;0.00;91.78;15.88;5.54;91.67;0.00;2252.59;1.70;174.97;2.11;10.22;3.71;84.00;72.00;1035.40;1031.70;100.00;0.00;52.00;0.00;59.00;0.00;100.00;0.00;5.14;0.32;6.60;0.30
2012;03;12;00;00;7.55;82.67;1032.06;0.00;0.00;69.05;10.92;0.04;67.96;384.93;4547.90;1.47;194.71;1.86;12.95;2.03;96.00;67.00;1033.60;1029.90;100.00;2.70;32.00;0.00;1.00;0.00;100.00;0.00;3.01;0.54;4.80;0.30
2012;03;13;00;00;7.94;84.67;1030.85;0.00;0.00;39.99;4.21;0.00;39.54;444.91;4262.21;1.59;262.22;1.90;14.18;3.46;97.00;69.00;1032.50;1028.80;100.00;0.00;12.00;0.00;0.00;0.00;100.00;0.00;2.94;0.00;5.60;0.30
2012;03;14;00;00;8.80;79.62;1029.88;0.00;0.00;20.83;0.00;0.00;20.83;575.61;4763.28;1.57;225.97;2.08;14.91;3.21;96.00;60.00;1031.60;1028.00;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;3.22;0.20;3.80;0.50
2012;03;15;00;00;10.91;75.12;1028.33;0.00;0.00;13.52;3.33;0.00;12.83;566.53;4872.75;1.22;105.30;1.10;17.81;3.04;98.00;55.00;1030.60;1025.80;100.00;0.00;13.00;0.00;0.00;0.00;100.00;0.00;2.10;0.40;1.90;0.00
2012;03;16;00;00;12.38;59.33;1024.74;0.00;0.00;0.12;0.42;0.00;0.00;720.46;4932.38;1.38;116.74;1.30;17.75;6.19;83.00;34.00;1027.40;1021.20;0.90;0.00;3.00;0.00;0.00;0.00;0.00;0.00;2.28;0.40;2.40;0.50
2012;03;17;00;00;12.65;53.50;1020.23;0.00;0.00;33.70;10.42;25.33;14.50;393.66;4780.19;2.07;157.76;2.38;17.82;6.94;86.00;26.00;1022.90;1016.90;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;3.85;0.60;6.90;1.10
2012;03;18;00;00;7.32;82.33;1018.58;16.90;0.00;73.78;1.62;71.17;62.04;39.57;1023.50;2.54;196.20;4.00;11.86;5.40;94.00;44.00;1022.30;1015.40;100.00;0.00;17.00;0.00;100.00;0.00;100.00;0.00;5.51;0.91;9.50;1.30
2012;03;19;00;00;6.71;83.25;1026.91;4.80;0.00;100.00;0.00;98.50;96.04;0.00;1903.71;2.71;178.59;4.03;9.04;4.41;92.00;75.00;1031.30;1022.50;100.00;100.00;0.00;0.00;100.00;74.00;100.00;52.00;5.28;0.30;7.40;0.60
2012;03;20;00;00;6.84;79.38;1033.53;0.00;0.00;51.67;4.17;26.67;50.00;524.27;4870.08;1.76;241.31;2.40;12.61;1.50;95.00;59.00;1035.70;1031.80;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;3.64;0.57;8.50;0.60
2012;03;21;00;00;9.62;67.46;1033.22;0.00;0.00;2.33;0.00;2.33;0.00;795.37;5175.35;1.40;146.36;2.22;16.24;2.57;94.00;50.00;1035.40;1030.40;49.00;0.00;0.00;0.00;49.00;0.00;0.00;0.00;2.46;0.40;4.70;0.40
2012;03;22;00;00;11.04;73.33;1028.07;0.00;0.00;0.01;0.04;0.00;0.00;801.19;5243.88;1.69;174.21;2.73;16.44;5.11;86.00;63.00;1031.90;1024.40;0.30;0.00;1.00;0.00;0.00;0.00;0.00;0.00;2.72;0.10;6.30;0.50
2012;03;23;00;00;11.75;72.21;1024.71;0.00;0.00;0.00;0.00;0.00;0.00;804.84;5275.92;1.74;199.58;1.54;17.72;4.50;93.00;60.00;1026.50;1022.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.52;0.57;2.90;0.50
2012;03;24;00;00;12.97;73.00;1024.07;0.00;0.00;10.00;5.50;5.62;7.96;788.51;5219.85;0.98;214.13;1.26;17.82;8.20;95.00;50.00;1025.40;1022.90;100.00;0.00;100.00;0.00;100.00;0.00;95.00;0.00;2.10;0.20;2.50;0.20
2012;03;25;00;00;12.50;67.50;1026.90;0.00;0.00;19.17;8.33;17.92;1.54;792.60;5241.21;2.57;97.26;3.60;18.13;7.04;96.00;45.00;1028.80;1025.10;100.00;0.00;76.00;0.00;100.00;0.00;10.00;0.00;6.15;0.28;8.90;0.20
2012;03;26;00;00;11.10;70.50;1030.00;0.00;0.00;5.42;0.00;3.46;1.96;732.22;5511.77;1.44;222.14;1.78;17.82;5.20;92.00;48.00;1031.80;1028.20;47.00;0.00;0.00;0.00;25.00;0.00;47.00;0.00;3.01;0.32;4.20;0.20
2012;03;27;00;00;10.94;70.71;1030.65;0.00;0.00;19.14;0.33;0.00;19.04;556.97;5425.44;1.13;200.63;1.44;17.13;5.88;91.00;55.00;1032.40;1028.20;100.00;0.00;8.00;0.00;0.00;0.00;100.00;0.00;2.50;0.14;3.40;0.50
2012;03;28;00;00;11.95;67.46;1027.66;0.00;0.00;0.00;0.00;0.00;0.00;822.09;5542.03;1.89;248.83;2.50;18.94;6.37;80.00;56.00;1030.30;1024.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.71;0.54;7.20;0.30
2012;03;29;00;00;13.11;60.92;1022.30;0.00;0.00;13.59;14.08;6.00;5.46;716.55;5637.26;2.37;305.14;2.93;17.94;8.28;83.00;41.00;1025.80;1018.60;100.00;0.00;100.00;0.00;100.00;0.00;55.00;0.00;4.40;0.89;6.60;0.80
2012;03;30;00;00;11.12;70.71;1019.98;0.00;0.00;34.26;2.33;0.00;33.75;585.78;5322.20;3.10;311.72;4.18;14.56;7.60;91.00;61.00;1021.40;1017.80;100.00;0.00;15.00;0.00;0.00;0.00;100.00;0.00;5.57;1.75;6.40;2.20
2012;03;31;00;00;11.14;75.83;1014.17;0.00;0.00;40.93;8.08;0.12;39.96;491.95;5270.58;2.61;245.04;3.59;15.62;7.21;97.00;58.00;1017.90;1011.20;100.00;0.00;31.00;0.00;2.00;0.00;100.00;0.00;5.34;0.57;10.80;0.70
2012;04;01;00;00;7.67;60.46;1015.30;0.10;0.00;39.40;5.04;0.00;38.29;632.16;5972.79;3.94;131.27;5.75;12.84;3.77;82.00;33.00;1017.50;1012.80;100.00;0.00;16.00;0.00;0.00;0.00;100.00;0.00;5.89;0.10;9.10;1.20
2012;04;02;00;00;9.27;58.46;1010.23;0.00;0.00;0.92;0.83;0.00;0.67;778.68;5914.94;1.97;140.21;2.41;16.74;1.84;84.00;42.00;1015.10;1005.60;16.00;0.00;9.00;0.00;0.00;0.00;16.00;0.00;4.66;0.30;6.00;0.10
2012;04;03;00;00;12.54;72.75;1004.17;1.80;0.00;46.54;15.04;32.96;45.00;375.87;2853.34;2.34;189.58;4.03;16.84;7.98;91.00;59.00;1005.80;1002.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.54;0.10;17.20;0.80
2012;04;04;00;00;10.57;82.67;1006.84;4.40;0.00;96.79;11.00;71.62;96.79;0.00;2876.48;1.79;174.86;3.30;12.90;8.66;95.00;70.00;1008.90;1004.30;100.00;23.00;31.00;0.00;100.00;0.00;100.00;23.00;5.70;0.50;12.70;0.40
2012;04;05;00;00;9.74;88.58;1010.35;6.40;0.00;100.00;21.79;71.92;99.71;0.00;2798.16;2.43;267.74;3.56;11.81;7.26;96.00;77.00;1012.00;1008.20;100.00;100.00;100.00;0.00;100.00;0.00;100.00;93.00;4.40;0.20;5.90;0.30
2012;04;06;00;00;10.01;82.79;1009.73;0.00;0.00;64.29;2.75;12.50;62.21;349.22;4862.96;1.31;194.60;1.54;14.23;5.39;96.00;65.00;1012.20;1006.50;100.00;0.00;23.00;0.00;72.00;0.00;100.00;0.00;2.14;0.30;3.00;0.40
2012;04;07;00;00;9.07;74.00;1006.45;0.20;0.00;70.38;8.42;45.21;51.88;242.55;4858.51;3.15;228.12;3.85;11.22;6.53;95.00;57.00;1008.50;1005.40;100.00;3.00;29.00;0.00;100.00;0.00;100.00;0.00;5.62;0.50;6.80;0.20
2012;04;08;00;00;5.46;66.25;1013.42;0.40;0.00;41.51;0.17;6.50;41.46;595.74;6024.41;3.55;286.83;4.87;7.79;2.51;88.00;47.00;1016.90;1008.00;100.00;0.00;4.00;0.00;58.00;0.00;100.00;0.00;5.70;0.50;8.90;0.50
2012;04;09;00;00;7.16;71.92;1011.29;1.40;0.00;83.38;46.08;81.96;78.88;0.00;2904.07;2.20;182.77;3.16;12.97;1.85;83.00;62.00;1017.00;1005.20;100.00;1.20;100.00;4.00;100.00;0.00;100.00;0.00;4.54;0.76;7.70;0.70
2012;04;10;00;00;12.35;65.92;1000.86;4.80;0.00;84.70;35.92;84.62;45.58;180.94;4601.30;2.55;184.88;4.39;16.21;8.23;92.00;45.00;1005.00;997.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;7.12;0.50;13.30;0.50
2012;04;11;00;00;9.35;72.71;1001.40;15.80;0.00;65.54;24.12;56.21;60.71;370.32;4815.79;3.62;238.13;6.30;11.81;6.91;97.00;53.00;1002.90;998.10;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.60;0.22;12.30;1.40
2012;04;12;00;00;9.00;71.25;1003.87;2.70;0.00;82.04;0.00;56.33;71.71;161.17;3526.18;2.41;234.67;4.58;11.73;5.57;86.00;61.00;1005.20;1002.60;100.00;10.00;0.00;0.00;100.00;0.00;100.00;2.00;4.28;0.00;7.00;0.40
2012;04;13;00;00;8.31;74.96;1003.94;0.00;0.00;38.90;3.92;7.54;31.88;459.33;5973.68;1.54;208.55;1.98;13.56;3.94;97.00;50.00;1006.30;1001.10;100.00;0.00;29.00;0.00;66.00;0.00;100.00;0.00;3.10;0.10;3.60;0.80
2012;04;14;00;00;8.35;79.83;999.96;2.20;0.00;78.42;51.92;76.54;52.83;27.66;3124.79;2.20;242.11;3.56;12.66;3.93;92.00;61.00;1001.90;998.10;100.00;5.00;100.00;9.00;100.00;5.00;100.00;0.00;5.36;0.14;10.30;0.80
2012;04;15;00;00;7.95;84.33;1001.26;6.20;0.00;100.00;78.75;88.96;100.00;0.00;1531.69;5.94;239.47;10.10;10.03;5.43;95.00;73.00;1006.70;997.60;100.00;100.00;100.00;11.00;100.00;19.00;100.00;100.00;8.51;2.50;16.10;4.30
2012;04;16;00;00;7.09;75.83;1013.55;1.20;0.00;98.46;6.25;70.58;98.46;15.96;4134.94;6.79;109.76;10.85;9.91;4.71;94.00;58.00;1017.50;1007.10;100.00;71.00;17.00;0.00;100.00;0.00;100.00;71.00;8.96;2.62;15.80;5.20
2012;04;17;00;00;6.64;70.96;1012.75;0.00;0.00;68.95;19.21;37.00;41.25;317.70;6359.05;1.15;231.79;1.69;12.11;0.37;92.00;54.00;1018.50;1005.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;2.83;0.00;5.20;0.20
2012;04;18;00;00;9.49;63.67;999.05;0.70;0.00;83.32;8.58;80.71;51.29;62.56;4872.75;3.10;237.96;7.03;13.19;6.19;80.00;47.00;1005.40;993.60;100.00;0.60;36.00;0.00;100.00;0.00;100.00;0.00;5.55;1.00;11.90;1.80
2012;04;19;00;00;8.48;74.12;993.44;4.20;0.00;81.00;15.08;76.50;57.58;93.19;3144.37;2.68;201.27;4.90;12.03;2.74;94.00;60.00;995.60;991.90;100.00;0.00;69.00;0.00;100.00;0.00;100.00;0.00;4.52;0.80;13.10;1.70
2012;04;20;00;00;8.49;70.88;999.64;2.50;0.00;48.88;0.00;29.12;48.88;402.18;4626.22;4.06;255.89;6.94;10.99;5.09;91.00;56.00;1003.40;995.60;100.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;7.40;0.78;9.20;3.20
2012;04;21;00;00;8.80;71.92;1003.62;9.30;0.00;65.79;0.38;54.46;64.96;227.94;2978.83;3.92;225.61;7.43;12.88;4.22;95.00;57.00;1005.60;1001.90;100.00;1.00;9.00;0.00;100.00;0.00;100.00;0.00;9.42;0.82;17.20;1.40
2012;04;22;00;00;7.61;74.04;1010.60;4.20;0.00;59.92;2.88;41.33;53.46;272.30;3679.26;4.44;251.34;8.45;10.04;5.16;84.00;59.00;1012.50;1007.00;100.00;0.00;20.00;0.00;100.00;0.00;100.00;0.00;7.94;1.43;15.60;1.70
2012;04;23;00;00;9.16;66.83;1006.10;2.40;0.00;69.92;33.58;62.42;59.96;292.98;5473.50;3.97;207.72;7.58;14.81;4.33;88.00;43.00;1012.00;999.80;100.00;10.00;100.00;0.00;100.00;0.00;100.00;0.00;7.92;1.55;17.70;2.10
2012;04;24;00;00;8.96;69.67;999.59;5.30;0.00;72.46;15.00;60.67;54.75;104.04;2943.23;6.15;230.73;11.73;11.05;6.72;81.00;55.00;1005.60;996.70;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;9.16;2.68;15.50;5.60
2012;04;25;00;00;10.57;64.42;1004.88;0.00;0.00;63.40;28.46;61.92;52.71;282.28;4682.29;4.21;178.26;7.56;16.06;2.48;93.00;37.00;1008.30;1001.30;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;7.52;2.33;14.90;2.40
2012;04;26;00;00;14.83;64.46;1007.38;0.20;0.00;67.27;10.04;44.08;61.42;442.23;6522.81;3.27;163.99;3.88;21.90;8.19;81.00;40.00;1012.20;1003.20;100.00;0.00;41.00;0.00;100.00;0.00;100.00;0.00;6.61;0.76;12.60;0.50
2012;04;27;00;00;17.02;67.54;1013.33;0.00;0.00;34.73;15.75;17.12;17.38;749.00;6978.49;2.31;142.96;2.72;24.00;10.38;81.00;50.00;1015.10;1010.70;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.44;0.20;6.40;1.10
2012;04;28;00;00;19.69;65.46;1011.65;0.00;0.00;61.54;37.12;61.50;0.04;536.87;6950.90;3.35;103.12;3.10;27.35;12.57;83.00;41.00;1014.80;1008.40;100.00;0.00;100.00;0.00;100.00;0.00;1.00;0.00;5.95;0.90;6.30;0.90
2012;04;29;00;00;16.72;74.96;1008.61;2.60;0.00;81.50;58.00;64.54;29.62;182.57;3389.12;3.46;199.04;4.19;21.50;13.84;97.00;57.00;1014.40;1004.90;100.00;10.00;100.00;0.00;100.00;0.00;100.00;0.00;7.62;0.72;9.60;1.00
2012;04;30;00;00;17.08;71.46;1011.98;0.00;0.00;95.33;52.62;56.50;42.58;63.83;4658.26;3.70;113.39;5.96;21.60;12.42;96.00;50.00;1016.10;1005.90;100.00;43.00;100.00;0.00;100.00;0.00;100.00;0.00;8.02;0.61;13.70;1.10
2012;05;01;00;00;14.56;70.38;1015.27;2.60;0.00;90.83;46.25;67.50;73.79;125.11;5766.31;2.00;284.90;4.41;19.02;9.87;93.00;46.00;1016.90;1013.20;100.00;20.00;100.00;0.00;100.00;0.00;100.00;0.00;3.76;0.76;9.60;1.10
2012;05;02;00;00;14.29;78.29;1013.89;8.00;0.00;58.46;12.50;22.21;58.46;459.20;3867.94;2.71;248.87;4.34;17.52;11.67;97.00;57.00;1016.20;1012.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.80;0.80;7.90;0.90
2012;05;03;00;00;13.59;71.58;1013.63;0.00;0.00;14.79;0.00;0.00;14.79;724.86;7067.49;1.18;193.96;1.21;19.00;7.16;96.00;54.00;1017.00;1009.80;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;1.97;0.22;2.00;0.20
2012;05;04;00;00;16.36;65.08;1006.70;0.20;0.00;21.12;18.46;20.58;9.42;769.10;7255.28;1.47;151.36;1.93;21.47;10.87;86.00;45.00;1010.50;1002.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.05;0.22;9.50;0.90
2012;05;05;00;00;13.49;74.00;1006.70;5.00;0.00;90.25;78.12;88.50;79.08;137.87;3223.58;3.57;216.65;6.77;17.00;10.72;92.00;61.00;1008.60;1004.90;100.00;10.00;100.00;0.00;100.00;0.00;100.00;10.00;7.68;1.13;15.60;1.70
2012;05;06;00;00;11.94;76.83;1010.45;6.10;0.00;75.17;24.12;49.17;75.04;300.13;3196.88;2.87;228.72;4.89;14.93;9.11;92.00;59.00;1014.70;1008.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.55;1.20;8.40;1.10
2012;05;07;00;00;12.55;73.04;1017.65;0.00;0.00;65.79;1.04;0.00;65.79;439.65;6176.60;2.08;270.99;3.04;15.91;8.84;93.00;58.00;1019.50;1014.60;100.00;10.00;14.00;0.00;0.00;0.00;100.00;10.00;4.84;0.30;6.20;0.90
2012;05;08;00;00;14.53;70.50;1015.55;1.60;0.00;56.10;48.08;46.33;45.83;347.75;4907.46;3.03;169.03;6.04;21.57;8.52;93.00;38.00;1018.90;1012.50;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.36;0.22;13.60;0.50
2012;05;09;00;00;15.99;78.50;1017.77;4.60;0.00;69.40;40.33;58.71;45.29;198.59;3281.43;1.90;179.32;2.75;19.50;11.40;90.00;70.00;1021.20;1015.00;100.00;4.20;100.00;0.00;100.00;0.00;100.00;0.00;2.86;0.60;9.20;0.70
2012;05;10;00;00;19.81;70.38;1021.26;0.00;0.00;21.52;42.00;13.96;0.00;676.91;7026.55;1.74;120.69;1.73;26.31;12.95;88.00;42.00;1022.40;1020.10;100.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;2.66;0.22;3.00;0.20
2012;05;11;00;00;22.85;60.96;1022.43;0.00;0.00;20.90;45.54;8.33;10.04;802.34;7371.87;1.96;201.44;2.54;28.03;17.41;83.00;40.00;1025.00;1020.90;100.00;0.60;100.00;2.00;100.00;0.00;100.00;0.00;5.25;0.32;8.90;0.60
2012;05;12;00;00;13.52;82.17;1028.68;3.60;0.00;97.71;26.46;58.42;93.54;31.28;2207.20;3.42;195.91;5.45;19.11;10.99;96.00;66.00;1031.50;1024.60;100.00;45.00;100.00;0.00;100.00;0.00;100.00;0.00;6.62;0.36;11.20;0.40
2012;05;13;00;00;10.76;66.29;1026.70;0.00;0.00;56.79;0.00;0.00;56.79;331.46;6085.82;2.62;117.59;3.68;15.26;3.80;93.00;44.00;1030.40;1022.80;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;4.85;1.00;6.30;0.40
2012;05;14;00;00;11.02;65.62;1019.42;0.00;0.00;0.60;2.00;0.00;0.00;844.77;8012.67;1.31;109.50;1.64;16.82;3.71;87.00;47.00;1024.20;1013.90;3.60;0.00;12.00;0.00;0.00;0.00;0.00;0.00;2.18;0.20;3.20;0.20
2012;05;15;00;00;9.38;69.67;1013.95;6.30;0.00;63.17;1.25;43.58;60.08;65.11;3204.00;4.88;236.99;7.32;12.44;5.64;84.00;50.00;1018.60;1011.90;100.00;0.00;29.00;0.00;100.00;0.00;100.00;0.00;7.82;1.12;13.30;1.00
2012;05;16;00;00;7.32;70.54;1022.77;2.00;0.00;47.38;0.00;0.33;47.38;442.85;3521.73;5.04;285.94;8.10;9.88;4.09;89.00;56.00;1026.50;1019.50;100.00;0.00;0.00;0.00;4.00;0.00;100.00;0.00;7.51;0.61;12.70;1.00
2012;05;17;00;00;10.18;61.08;1020.61;0.00;0.00;25.68;20.21;25.08;4.17;654.54;7993.09;4.29;113.45;5.71;16.67;3.19;90.00;40.00;1026.70;1012.80;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.72;1.25;11.30;0.80
2012;05;18;00;00;12.74;77.92;1011.54;1.40;0.00;81.07;28.96;62.62;77.17;206.81;2957.47;3.23;106.10;3.64;18.34;8.32;92.00;58.00;1012.30;1010.60;100.00;3.60;100.00;0.00;100.00;0.00;100.00;0.00;5.91;0.45;10.60;0.60
2012;05;19;00;00;17.72;69.08;1010.33;1.30;0.00;46.30;23.29;35.92;30.38;577.98;7485.79;3.37;120.55;3.87;23.46;11.22;91.00;49.00;1013.70;1006.30;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.73;1.10;7.10;0.60
2012;05;20;00;00;17.36;68.79;1004.52;0.10;0.00;58.43;47.88;42.50;23.75;443.00;6971.37;3.15;141.43;3.68;23.70;11.29;91.00;45.00;1008.00;1000.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.52;1.04;7.30;0.60
2012;05;21;00;00;15.88;79.08;1000.09;0.20;0.00;79.08;50.25;77.04;48.58;293.62;6376.85;3.89;268.92;6.61;19.24;13.59;93.00;66.00;1002.60;998.90;100.00;10.00;100.00;0.00;100.00;0.00;100.00;0.00;5.60;1.88;9.60;5.10
2012;05;22;00;00;16.39;73.88;1006.03;15.20;0.00;58.47;19.62;43.21;44.12;532.86;7236.59;2.60;234.45;4.71;20.78;11.42;95.00;55.00;1013.70;1000.70;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.60;0.50;11.30;0.80
2012;05;23;00;00;17.64;87.79;1018.85;0.20;0.00;83.71;0.17;0.83;83.71;128.30;2916.53;1.55;273.61;2.31;20.37;14.57;97.00;80.00;1023.20;1014.40;100.00;10.00;3.00;0.00;10.00;0.00;100.00;10.00;3.51;0.78;6.00;0.60
2012;05;24;00;00;19.71;79.88;1020.96;0.00;0.00;42.71;5.21;1.33;42.21;488.54;6909.96;1.81;169.61;2.61;26.91;14.97;100.00;45.00;1023.00;1018.20;100.00;0.00;51.00;0.00;10.00;0.00;100.00;0.00;4.75;0.10;8.70;0.10
2012;05;25;00;00;17.86;71.46;1018.71;0.00;0.00;30.44;3.42;0.29;29.38;548.81;6949.12;3.23;161.18;4.41;23.41;13.66;97.00;41.00;1020.40;1016.40;100.00;0.00;22.00;0.00;7.00;0.00;100.00;0.00;6.74;0.10;10.80;0.30
2012;05;26;00;00;16.70;66.08;1017.11;0.00;0.00;15.19;0.92;0.12;14.92;660.73;8000.21;3.08;147.54;4.38;23.09;10.86;94.00;45.00;1018.50;1015.40;100.00;0.00;18.00;0.00;3.00;0.00;100.00;0.00;6.11;0.71;8.90;0.20
2012;05;27;00;00;16.14;68.83;1017.24;0.10;0.00;44.25;18.71;44.21;4.62;236.07;6184.61;1.93;126.03;2.54;21.25;9.78;96.00;49.00;1018.80;1015.70;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.50;0.00;5.10;0.30
2012;05;28;00;00;17.66;63.00;1016.12;0.00;0.00;6.92;0.00;0.00;6.92;854.58;7978.85;1.76;273.36;2.46;22.14;12.32;82.00;46.00;1017.30;1014.90;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;3.64;0.30;6.90;0.20
2012;05;29;00;00;19.03;66.12;1014.98;0.00;0.00;24.00;0.00;0.00;24.00;844.14;7848.91;2.28;193.59;2.87;23.34;14.00;82.00;45.00;1016.30;1013.50;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;4.20;0.40;4.80;0.40
2012;05;30;00;00;19.59;64.21;1016.98;0.70;0.00;11.71;8.08;9.21;10.08;834.85;7795.51;1.75;263.36;2.18;24.25;14.57;79.00;48.00;1018.10;1015.90;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;3.58;0.10;4.70;0.20
2012;05;31;00;00;19.23;71.54;1018.49;1.90;0.00;54.49;45.50;45.54;38.17;591.82;5878.45;3.19;249.55;4.71;23.64;15.55;88.00;54.00;1019.90;1017.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.96;0.41;9.50;0.50
2012;06;01;00;00;17.78;74.88;1018.16;0.00;0.00;53.07;27.42;6.67;50.79;393.03;4918.14;3.62;282.94;5.72;20.79;14.73;89.00;63.00;1019.00;1016.80;100.00;0.00;97.00;0.00;100.00;0.00;100.00;0.00;4.80;1.36;8.30;2.00
2012;06;02;00;00;18.73;72.62;1014.32;0.00;0.00;38.78;15.12;21.54;16.67;511.40;7763.47;1.36;209.72;1.55;24.43;12.58;97.00;48.00;1017.50;1010.10;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;2.26;0.20;2.20;0.20
2012;06;03;00;00;18.78;78.42;1009.73;13.60;0.00;90.88;54.58;87.50;68.54;11.49;3240.49;3.92;220.96;6.81;23.06;15.22;87.00;67.00;1012.60;1007.90;100.00;1.00;100.00;0.00;100.00;0.00;100.00;0.00;8.26;0.63;15.00;0.40
2012;06;04;00;00;15.46;74.58;1012.90;3.70;0.00;79.58;32.62;55.42;78.38;282.13;6053.78;5.08;262.12;9.02;17.32;13.90;86.00;59.00;1015.10;1010.80;100.00;2.00;100.00;0.00;100.00;0.00;100.00;1.00;6.94;2.25;12.70;4.80
2012;06;05;00;00;13.43;70.42;1017.20;2.80;0.00;59.20;10.04;17.17;51.79;579.13;8027.80;2.69;232.46;4.06;17.71;7.62;91.00;54.00;1020.10;1013.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.14;0.71;12.50;0.50
2012;06;06;00;00;16.14;80.00;1010.52;9.00;0.00;92.95;56.33;87.00;64.17;25.22;2963.70;2.09;198.67;3.20;19.27;12.61;90.00;69.00;1013.40;1008.90;100.00;9.90;100.00;0.00;100.00;0.00;100.00;0.00;6.26;0.22;10.80;0.10
